,id,fecha,hora,valor,estacion_id,estacion_nombre
431,107PP15012301,2015-01-23,1,0.0,107,Oblatos
432,107PP15012302,2015-01-23,2,0.0,107,Oblatos
433,107PP15012303,2015-01-23,3,0.0,107,Oblatos
434,107PP15012304,2015-01-23,4,0.0,107,Oblatos
435,107PP15012305,2015-01-23,5,0.0,107,Oblatos
436,107PP15012306,2015-01-23,6,0.0,107,Oblatos
437,107PP15012307,2015-01-23,7,0.0,107,Oblatos
438,107PP15012308,2015-01-23,8,0.0,107,Oblatos
439,107PP15012309,2015-01-23,9,0.0,107,Oblatos
440,107PP15012310,2015-01-23,10,0.0,107,Oblatos
441,107PP15012311,2015-01-23,11,0.0,107,Oblatos
442,107PP15012312,2015-01-23,12,0.0,107,Oblatos
443,107PP15012313,2015-01-23,13,0.0,107,Oblatos
444,107PP15012314,2015-01-23,14,0.0,107,Oblatos
445,107PP15012315,2015-01-23,15,0.0,107,Oblatos
446,107PP15012316,2015-01-23,16,0.0,107,Oblatos
447,107PP15012317,2015-01-23,17,0.0,107,Oblatos
448,107PP15012318,2015-01-23,18,0.0,107,Oblatos
449,107PP15012319,2015-01-23,19,0.0,107,Oblatos
450,107PP15012320,2015-01-23,20,0.0,107,Oblatos
451,107PP15012321,2015-01-23,21,0.0,107,Oblatos
452,107PP15012322,2015-01-23,22,0.0,107,Oblatos
453,107PP15012323,2015-01-23,23,0.0,107,Oblatos
454,107PP15012400,2015-01-24,0,0.0,107,Oblatos
455,107PP15012401,2015-01-24,1,0.0,107,Oblatos
456,107PP15012402,2015-01-24,2,0.0,107,Oblatos
457,107PP15012403,2015-01-24,3,0.0,107,Oblatos
458,107PP15012404,2015-01-24,4,0.0,107,Oblatos
459,107PP15012405,2015-01-24,5,0.0,107,Oblatos
